assignment,allegiance_designation,website,name,campaign_assignment,pickup_service_validation,contact_page_validation,address,phone,price_level,alegiance,city,state,blocking issue,email_address,date_sent,time_sent,phone_number ,Received_Response,Estimate,Time_Response_Received
black_male,Confederacy,https://www.foxbrosbbq.com/,Fox Bros Bar-B-Q,,,,"120 Ottley Dr NE, Atlanta, GA 30324, USA",(404) 358-7635,1,Confederacy,Atlanta,Georgia,,,,,,,,
black_male,Confederacy,http://www.ghifood.com/,GHI Catering,,,,"132 Mitchell St SW Suite C, Atlanta, GA 30303, USA",(404) 936-8987,,Confederacy,Atlanta,Georgia,,,,,,,,
black_male,Confederacy,https://www.jbcrumbs.com/,jbcrumbs,,,,"107 Vashti Ave, Thomasville, GA 31792, USA",(229) 224-2468,,Confederacy,Thomasville,Georgia,,,,,,,,
black_male,Confederacy,https://lanesbbq.com/pages/catering,Lane's Catering and Food Pickup,,,,"70 W Star St, Bethlehem, GA 30620, USA",(770) 954-6651,,Confederacy,Bethlehem,Georgia,,,,,,,,
black_male,Confederacy,https://lanesbbq.com/pages/catering,Lane's Catering and Food Pickup,,,,"70 W Star St, Bethlehem, GA 30620, USA",(770) 954-6651,,Confederacy,Bethlehem,Georgia,,,,,,,,
black_male,Confederacy,http://lizsoutherncooking.com/,Liz Southern Cooking & Catering,,,,"1746 Watson Blvd, Warner Robins, GA 31088, USA",(478) 293-1589,2,Confederacy,Warner Robins,Georgia,,,,,,,,
black_male,Confederacy,http://lizsoutherncooking.com/,Liz Southern Cooking & Catering,,,,"1746 Watson Blvd, Warner Robins, GA 31088, USA",(478) 293-1589,2,Confederacy,Warner Robins,Georgia,,,,,,,,
black_male,Confederacy,https://www.magnoliagrillcatering.com/?utm_source=google&utm_medium=gbp&utm_campaign=local,Magnolia Grill Catering,,,,"3881 US-17, Richmond Hill, GA 31324, USA",(912) 756-3663,,Confederacy,Richmond Hill,Georgia,,,,,,,,
black_male,Confederacy,https://www.magnoliagrillcatering.com/?utm_source=google&utm_medium=gbp&utm_campaign=local,Magnolia Grill Catering,,,,"3881 US-17, Richmond Hill, GA 31324, USA",(912) 756-3663,,Confederacy,Richmond Hill,Georgia,,,,,,,,
black_male,Confederacy,https://www.redriceatlanta.com/,Red Rice Restaurant & Catering,,,,"1401 Moreland Ave SE, Atlanta, GA 30316, USA",(678) 927-9099,2,Confederacy,Atlanta,Georgia,,,,,,,,
black_male,Confederacy,http://www.saucehouse.com/,Saucehouse BBQ CATERING & Pickup,,,,"830 W Broad St, Athens, GA 30601, USA",(888) 978-7948,1,Confederacy,Athens,Georgia,,,,,,,,
black_male,Confederacy,http://www.serendipitycatering.com/,Serendipity Catering Inc,,,,"233 Hilderbrand Dr, Sandy Springs, GA 30328, USA",(770) 455-4545,,Confederacy,Sandy Springs,Georgia,,,,,,,,
black_male,Confederacy,https://chefstableculinarygroup.com/,Tastefully Done Catering,,,,"3128 Washington Rd, Augusta, GA 30909, USA",(706) 833-0009,,Confederacy,Augusta,Georgia,,,,,,,,
black_female,Union,http://www.lastallarestaurant.com/,La Stalla,1,1,1,"18 Swamp Rd, Newtown, PA 18940, USA",(215) 579-8301,3,Union,Newtown,Pennsylvania,,monique.jackson0241@gmail.com,11/18/2025,4:30:00 PM,9343330428,,,
white_female,Confederacy,http://www.carriagehouse-catering.com/,Carriage House Catering,,,,"999 Whitlock Ave SW suite 5, Marietta, GA 30064, USA",(770) 426-9852,,Confederacy,Marietta,Georgia,,,,,,,,
white_female,Confederacy,http://www.dlishfoods.com/,D'lish Restaurant and Catering,,,,"6125 Feldwood Rd unit E, Union City, GA 30291, USA",(470) 278-2928,2,Confederacy,Union City,Georgia,,,,,,,,
white_female,Confederacy,http://www.southernkitchenatl.com/,Danilo’s Southern Kitchen,,,,"3996 Pleasantdale Rd Ste 203, Atlanta, GA 30340, USA",(678) 632-1632,2,Confederacy,Atlanta,Georgia,,,,,,,,
white_female,Confederacy,http://www.ebcateringco.com/,EB Catering Co. | Kosher Catering | Atlanta GA,,,,"5065 High Point Rd NE, Atlanta, GA 30342, USA",(347) 988-4279,,Confederacy,Atlanta,Georgia,,,,,,,,
white_female,Confederacy,https://www.fftcaters.com/,Food For Thought Catering,,,,"25 Herring Rd, Newnan, GA 30265, USA",(678) 340-0510,,Confederacy,Newnan,Georgia,,,,,,,,
white_female,Confederacy,https://www.foxbrosbbq.com/,Fox Bros Bar-B-Q,,,,"204 Chattahoochee Row NW, Atlanta, GA 30318, USA",(770) 755-5099,2,Confederacy,Atlanta,Georgia,,,,,,,,
white_female,Confederacy,http://www.galleygourmetinc.com/,Galley Gourmet Inc,,,,"3795 Presidential Pkwy Suite FP-13, Atlanta, GA 30340, USA",(770) 457-4455,,Confederacy,Atlanta,Georgia,,,,,,,,
white_female,Confederacy,https://grillngravycatering.com/,Grill & Gravy - Event Catering,,,,"3493 Bridge Walk Dr, Lawrenceville, GA 30044, USA",(678) 786-9011,,Confederacy,Lawrenceville,Georgia,,,,,,,,
white_female,Confederacy,http://www.heirloommarketbbq.com/,Heirloom Market BBQ,,,,"2243 Akers Mill Rd SE, Atlanta, GA 30339, USA",(770) 612-2502,2,Confederacy,Atlanta,Georgia,,,,,,,,
white_female,Confederacy,https://dublinbbq.com/?utm_source=google,Holy Smokes BBQ And Catering,,,,"1100 Hillcrest Pkwy suite b-9, Dublin, GA 31021, USA",(478) 272-7427,1,Confederacy,Dublin,Georgia,,,,,,,,
white_female,Confederacy,http://honeycatering.com/,Honey Catering,,,,"650 Millen Byp, Millen, GA 30442, USA",(478) 401-0064,,Confederacy,Millen,Georgia,,,,,,,,
white_female,Confederacy,http://www.jskitchenatl.com/,JS KITCHEN,,,,"3492 Satellite Blvd #130, Duluth, GA 30096, USA",(470) 268-8435,1,Confederacy,Duluth,Georgia,,,,,,,,
white_female,Confederacy,http://katiescateringatl.com/,Katie's Catering,,,,"4402 Mendi Ct, Suwanee, GA 30024, USA",(770) 378-5637,,Confederacy,Suwanee,Georgia,,,,,,,,
white_female,Confederacy,https://localthree.com/,Local Three Kitchen & Bar,,,,"3290 Northside Pkwy NW, Atlanta, GA 30327, USA",(404) 968-2700,3,Confederacy,Atlanta,Georgia,,,,,,,,
white_female,Confederacy,https://www.mussandturners.com/,Muss & Turner's,,,,"1675 Cumberland Pkwy SE Suite 309, Cumberland, GA 30080, USA",(770) 434-1114,2,Confederacy,Cumberland,Georgia,,,,,,,,
white_female,Confederacy,https://www.redriceatlanta.com/,Red Rice Restaurant & Catering,,,,"1401 Moreland Ave SE, Atlanta, GA 30316, USA",(678) 927-9099,2,Confederacy,Atlanta,Georgia,,,,,,,,
white_female,Confederacy,http://www.sassthomasville.com/,SASS! The Sweet and Savory Sisters,,,,"420 W Jackson St, Thomasville, GA 31792, USA",(229) 236-6006,2,Confederacy,Thomasville,Georgia,,,,,,,,
white_female,Confederacy,https://www.smokejackbbq.com/,Smokejack BBQ,,,,"29 S Main St, Alpharetta, GA 30009, USA",(770) 410-7611,2,Confederacy,Alpharetta,Georgia,,,,,,,,
white_female,Confederacy,http://www.thehungrypeach.com/,The Hungry Peach Café & Catering - Atlanta,,,,"351 Peachtree Hills Ave NE #232, Atlanta, GA 30305, USA",(404) 816-9009,2,Confederacy,Atlanta,Georgia,,,,,,,,
white_female,Confederacy,http://cateringbythrive.com/,Thrive Catering Savannah,,,,"2700 Gregory St #200, Savannah, GA 31404, USA",(912) 508-6068,,Confederacy,Savannah,Georgia,,,,,,,,
white_female,Confederacy,https://www.timmorgancatering.com/,Tim Morgan Catering & Events,,,,"1465 Chattahoochee Ave NW Suite 650, Atlanta, GA 30318, USA",(404) 641-0972,,Confederacy,Atlanta,Georgia,,,,,,,,
black_female,Confederacy,https://californiadreaming.rest/location/Columbia-SC/,California Dreaming,1,1,0,"401 Main St, Columbia, SC 29201, USA",(803) 254-6767,2,Confederacy,Columbia,South Carolina,,monique.jackson0241@gmail.com,11/18/2025,,9343330428,,,
white_male,Confederacy,http://www.catering-hub.com/,Catering Hub LLC,,,,"2800 Canton Rd Suite 1220, Marietta, GA 30066, USA",(404) 484-9320,1,Confederacy,Marietta,Georgia,,,,,,,,
white_male,Confederacy,http://communityqbbq.com/,Community Q BBQ,,,,"1361 Clairmont Rd, Decatur, GA 30033, USA",(404) 633-2080,2,Confederacy,Decatur,Georgia,,,,,,,,
white_male,Confederacy,http://www.copelandsatlanta.com/,Copeland's of New Orleans,,,,"3101 Cobb Pkwy SE Suite #220, Atlanta, GA 30339, USA",(770) 612-3311,2,Confederacy,Atlanta,Georgia,,,,,,,,
white_male,Confederacy,http://www.countrysidecatering.net/,Countryside Catering,,,,"20 Busbin Dr, Winterville, GA 30683, USA",(706) 540-0427,,Confederacy,Winterville,Georgia,,,,,,,,
white_male,Confederacy,http://www.cravingshc.com/,Cravings Home Cooking,,,,"2180 GA-20, McDonough, GA 30253, USA",(678) 432-4888,1,Confederacy,McDonough,Georgia,,,,,,,,
white_male,Confederacy,http://www.dlishfoods.com/,D'lish Restaurant and Catering,,,,"6125 Feldwood Rd unit E, Union City, GA 30291, USA",(470) 278-2928,2,Confederacy,Union City,Georgia,,,,,,,,
white_male,Confederacy,http://www.ebcateringco.com/,EB Catering Co. | Kosher Catering | Atlanta GA,,,,"5065 High Point Rd NE, Atlanta, GA 30342, USA",(347) 988-4279,,Confederacy,Atlanta,Georgia,,,,,,,,
white_male,Confederacy,https://www.foxbrosbbq.com/,Fox Bros Bar-B-Q,,,,"1238 DeKalb Ave NE, Atlanta, GA 30307, USA",(404) 577-4030,2,Confederacy,Atlanta,Georgia,,,,,,,,
white_male,Confederacy,https://www.foxbrosbbq.com/,Fox Bros Bar-B-Q,,,,"204 Chattahoochee Row NW, Atlanta, GA 30318, USA",(770) 755-5099,2,Confederacy,Atlanta,Georgia,,,,,,,,
white_male,Confederacy,http://honeycatering.com/,Honey Catering,1,1,1,"650 Millen Byp, Millen, GA 30442, USA",(478) 401-0064,,Confederacy,Millen,Georgia,,matthew.wilson0241@gmail.com,12/4/2025,10:47:00 PM,9343330428,,,
white_male,Confederacy,http://www.kenleysrestaurant.com/Welcome.tpl?action=nc&from=Top133,Kenley's Catering And Restaurant,,,,"75 Piedmont Ave NE #152, Atlanta, GA 30303, USA",(404) 217-2455,1,Confederacy,Atlanta,Georgia,,,,,,,,
white_male,Confederacy,http://www.kenleysrestaurant.com/Welcome.tpl?action=nc&from=Top133,Kenley's Catering And Restaurant,,,,"75 Piedmont Ave NE #152, Atlanta, GA 30303, USA",(404) 217-2455,1,Confederacy,Atlanta,Georgia,,,,,,,,
white_male,Confederacy,https://latinchicksrestaurant.com/?utm_source=google,Latin Chicks Restaurant & Catering,,,,"5205 Waters Ave C, Savannah, GA 31404, USA",(912) 495-5133,1,Confederacy,Savannah,Georgia,,,,,,,,
white_male,Confederacy,http://cateringbythemasterstable.com/index.html,Masters Table,,,,"80 Kelly Dr, Winder, GA 30680, USA",(770) 867-8540,,Confederacy,Winder,Georgia,,,,,,,,
white_male,Confederacy,http://cateringbythemasterstable.com/index.html,Masters Table,,,,"80 Kelly Dr, Winder, GA 30680, USA",(770) 867-8540,,Confederacy,Winder,Georgia,,,,,,,,
white_male,Confederacy,https://www.mussandturners.com/,Muss & Turner's,,,,"1675 Cumberland Pkwy SE Suite 309, Cumberland, GA 30080, USA",(770) 434-1114,2,Confederacy,Cumberland,Georgia,,,,,,,,
white_male,Confederacy,http://www.serendipitycatering.com/,Serendipity Catering Inc,,,,"233 Hilderbrand Dr, Sandy Springs, GA 30328, USA",(770) 455-4545,,Confederacy,Sandy Springs,Georgia,,,,,,,,
white_male,Confederacy,https://www.smokejackbbq.com/,Smokejack BBQ,,,,"29 S Main St, Alpharetta, GA 30009, USA",(770) 410-7611,2,Confederacy,Alpharetta,Georgia,,,,,,,,
white_male,Confederacy,http://thecateredkitchen.net/,The Catered Kitchen,,,,"386 GA-82, Jefferson, GA 30549, USA",(706) 765-7427,,Confederacy,Jefferson,Georgia,,,,,,,,
white_male,Confederacy,http://www.perfectpearperry.com/,The Perfect Pear,,,,"922 Carroll St, Perry, GA 31069, USA",(478) 224-7327,,Confederacy,Perry,Georgia,,,,,,,,
white_male,Confederacy,http://thesouthernpalate.net/,The Southern Palate,,,,"#1014, Savannah, GA 31419, USA",(912) 412-8554,,Confederacy,Savannah,Georgia,,,,,,,,
black_female,Union,https://www.beatrixrestaurants.com/beatrix/loop/,Beatrix Loop,,,,"155 N Wacker Dr, Chicago, IL 60606, USA",(312) 736-0404,2,Union,Chicago,Illinois,,,,,,,,
black_female,Union,http://cateringbymichaels.com/,Catering by Michaels,,,,"6203 Park Ave, Morton Grove, IL 60053, USA",(847) 966-6555,3,Union,Morton Grove,Illinois,,,,,,,,
black_female,Union,http://www.foodfirstchicago.com/,Food First Chicago,,,,"741 S Western Ave, Chicago, IL 60612, USA",(312) 877-5065,,Union,Chicago,Illinois,,,,,,,,
black_female,Union,https://www.gravylady.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11466282906027297134,Gravylady,,,,"6901 S Madison St, Burr Ridge, IL 60527, USA",(708) 715-9544,,Union,Burr Ridge,Illinois,,,,,,,,
black_female,Union,https://springforest2.com/,Spring Forest Deli and Catering,,,,"8390 Archer Ave, Willow Springs, IL 60480, USA",(708) 839-1056,1,Union,Willow Springs,Illinois,,,,,,,,
black_female,Union,https://www.goddessandgrocer.com/,The Goddess and Grocer Bucktown,0,1,1,"1649 N Damen Ave, Chicago, IL 60647, USA",(773) 342-3200,2,Union,Chicago,Illinois,,,,,,,,
black_female,Union,https://www.picnicbasketfood.com/,The Picnic Basket Restaurant & Gourmet Food Works Catering,,,,"501 N Milwaukee Ave, Libertyville, IL 60048, USA",(847) 367-8336,1,Union,Libertyville,Illinois,,,,,,,,
black_male,Union,http://www.angeliscatering.com/,Angeli's,0,0,0,"1478 E Chicago Ave, Naperville, IL 60540, USA",(630) 420-1370,2,Union,Naperville,Illinois,1,,,,,,,
black_male,Union,https://billybricksonwheels.com/,Billy Bricks on Wheels,0,0,0,"128 W St Charles Rd, Lombard, IL 60148, USA",(630) 580-8744,1,Union,Lombard,Illinois,1,,,,,,,
black_male,Union,https://www.chicchefcatering.com/,Chic Chef Catering,0,0,0,"800 Oak Brook Rd, Oak Brook, IL 60523, USA",(630) 589-9542,,Union,Oak Brook,Illinois,1,,,,,,,
black_male,Union,https://nhhbbq.com/,Nuthatch Hill BBQ Co Food Truck & Catering,0,0,0,"1100 Woodlawn Rd, Lincoln, IL 62656, USA",(217) 737-3468,,Union,Lincoln,Illinois,1,,,,,,,
black_male,Union,http://www.poloniacatering.com/,Polonia Catering,0,0,0,"8523 W 191st St, Mokena, IL 60448, USA",(815) 464-8844,2,Union,Mokena,Illinois,1,,,,,,,
black_male,Union,http://www.royel.com/,Roy-El Catering,0,0,0,"8000 Concordia Church Rd, Belleville, IL 62223, USA",(618) 476-7722,,Union,Belleville,Illinois,1,,,,,,,
black_male,Union,http://www.twochefscatering.com/,Two Chefs Catering,0,0,0,"3 S Center St, Bensenville, IL 60106, USA",(630) 766-6030,,Union,Bensenville,Illinois,1,,,,,,,
white_female,Union,https://atozscateringandparties.com/,A to Z's Catering & Parties,,,,"1002 N Linden St, Bloomington, IL 61701, USA",(309) 622-3266,,Union,Bloomington,Illinois,,,,,,,,
white_female,Union,https://www.corkyscatering.com/,Corky's Catering,,,,"2616 S Clearbrook Dr, Arlington Heights, IL 60005, USA",(630) 932-3200,,Union,Arlington Heights,Illinois,,,,,,,,
white_female,Union,http://www.ccbbqpeoria.com/,Country Club BBQ,,,,"2510 W Farmington Rd, West Peoria, IL 61604, USA",(309) 966-3766,2,Union,West Peoria,Illinois,,,,,,,,
white_female,Union,http://www.crackedpepperpeoria.com/,Cracked Pepper Catering & Bakery,,,,"736 SW Washington St, Peoria, IL 61602, USA",(309) 687-0039,,Union,Peoria,Illinois,,,,,,,,
white_female,Union,https://linktr.ee/ForkandKsCatering,Fork & K’s Catering,,,,"1715 E Sauk Trail, Sauk Village, IL 60411, USA",(708) 856-0247,,Union,Sauk Village,Illinois,,,,,,,,
white_female,Union,http://www.katieskitchenonline.com/,Katie's Kitchen,,,,"623 N Wolf Rd, Des Plaines, IL 60016, USA",(847) 803-3544,2,Union,Des Plaines,Illinois,,,,,,,,
white_female,Union,https://www.papafranksspringfield.com/,Papa Frank's,0,1,1,"4111 Wabash Ave, Springfield, IL 62711, USA",(217) 679-8700,2,Union,Springfield,Illinois,,,,,,,,
white_female,Union,https://www.wildasparaguscatering.com/,Wild Asparagus Catering,,,,"22000 N Pepper Rd Ste D, Lake Barrington, IL 60010, USA",(847) 382-3400,,Union,Lake Barrington,Illinois,,,,,,,,
white_male,Union,http://www.brassdoorrestaurant.com/,Brass Door Restaurant and Catering,0,1,1,"527 S Main, Carrollton, IL 62016, USA",(217) 942-6489,2,Union,Carrollton,Illinois,,,,,,,,
white_male,Union,https://www.cateringoutthebox.com/,Catering Out the Box Llc,,,,"4300 W Lake St, Chicago, IL 60624, USA",(312) 226-2601,,Union,Chicago,Illinois,,,,,,,,
white_male,Union,http://www.chefbyrequest.com/,Chef By Request,,,,"5100 Academy Dr, Lisle, IL 60532, USA",(630) 493-4300,,Union,Lisle,Illinois,,,,,,,,
white_male,Union,http://irazuchicago.com/?utm_source=google&utm_medium=gmb&utm_campaign=irazu,Irazu Costa Rican Restaurant & Catering,,,,"1865 N Milwaukee Ave, Chicago, IL 60647, USA",(773) 252-5687,1,Union,Chicago,Illinois,,,,,,,,
white_male,Union,https://www.leeneddies.com/?utm_source=gmb&utm_medium=organic&utm_campaign=url,Lee n' Eddies,,,,"682 Roosevelt Rd, Glen Ellyn, IL 60137, USA",(630) 350-3500,1,Union,Glen Ellyn,Illinois,,,,,,,,
white_male,Union,http://www.nabbyscatering.com/,Nabby's Restaurant & Catering,,,,"14802 Michigan St, Plainfield, IL 60544, USA",(815) 436-7502,1,Union,Plainfield,Illinois,,,,,,,,
white_male,Union,http://www.outsidethebox.catering/,Outside the Box Catering and Events Inc.,,,,"444 W Lake St STE 1700, Chicago, IL 60606, USA",(773) 801-1055,2,Union,Chicago,Illinois,,,,,,,,
white_male,Union,http://www.sportyscatering.com/,Sporty's Restaurant and Catering,,,,"448 W Army Trail Rd, Bloomingdale, IL 60108, USA",(630) 980-6619,2,Union,Bloomingdale,Illinois,,,,,,,,
black_female,Confederacy,http://www.carolinabbqcatering.com/,Carolina BBQ and Catering LLC,1,1,1,"117 Banksridge Rd, Fort Mill, SC 29715, USA",(803) 371-0397,,Confederacy,Fort Mill,South Carolina,,monique.jackson0241@gmail.com,12/4/2025,10:02:00 PM,9343330428,,,
black_female,Union,http://catermecafe.com/,Cater Me Cafe,,,,"8513 Westfield Blvd, Indianapolis, IN 46240, USA",(317) 255-5005,,Union,Indianapolis,Indiana,,,,,,,,
black_female,Union,https://chefstablecateringbloomington.com/,Chef's Table Catering,,,,"3860 W 3rd St, Bloomington, IN 47404, USA",(812) 287-8016,1,Union,Bloomington,Indiana,,,,,,,,
black_female,Union,https://www.jugscatering.com/,Jug's Catering Service Inc,,,,"5106 E 65th St, Indianapolis, IN 46220, USA",(317) 842-5879,,Union,Indianapolis,Indiana,,,,,,,,
black_female,Union,https://kountrykitchenindy.com/?utm_source=google,Kountry Kitchen,,,,"1831 N College Ave, Indianapolis, IN 46202, USA",(317) 635-6000,2,Union,Indianapolis,Indiana,,,,,,,,
black_female,Union,http://www.schnitzelbank.com/,Schnitzelbank,,,,"393 Third Ave, Jasper, IN 47546, USA",(812) 482-2640,2,Union,Jasper,Indiana,,,,,,,,
black_female,Union,http://turfcateringkitchen.com/,TURF Catering + Kitchen,,,,"8155 Castleway Ct W Suite C, Indianapolis, IN 46250, USA",(317) 288-0173,2,Union,Indianapolis,Indiana,,,,,,,,
black_male,Union,https://bousersbarnrestaurantandcatering.com/,Bouser's Barn Restaurant & Catering,,,,"1300 W Chestnut St, Union City, IN 47390, USA",(765) 964-6259,1,Union,Union City,Indiana,,,,,,,,
black_male,Union,https://jacquies.net/,Jacquie's Gourmet Catering,,,,"4306 W 96th St, Indianapolis, IN 46268, USA",(317) 283-2776,2,Union,Indianapolis,Indiana,,,,,,,,
black_female,Confederacy,http://www.myourplacecafe.com/,Our Place Catering and Events,1,1,1,"247 W Main St Suite B, Hendersonville, TN 37075, USA",(615) 264-8881,1,Confederacy,Hendersonville,Tennessee,,monique.jackson0241@gmail.com,11/18/2025,4:15:00 PM,9343330428,1,-1,11/19/2025 6:41 AM
black_male,Union,http://www.oneworldcaters.com/,One World Catering,,,,"2250 W Sunstone Dr, Bloomington, IN 47403, USA",(812) 334-3663,,Union,Bloomington,Indiana,,,,,,,,
black_male,Union,http://www.rozziscatering.com/,Rozzi's Catering,,,,"527 W Alto Rd, Kokomo, IN 46902, USA",(765) 459-9218,,Union,Kokomo,Indiana,,,,,,,,
black_male,Union,http://santorini-greek-kitchen.com/,Santorini Greek Kitchen Catering,,,,"950 S White River Pkwy Dr W, Indianapolis, IN 46221, USA",(317) 917-1117,2,Union,Indianapolis,Indiana,,,,,,,,
black_male,Union,https://www.sweetlouthatswho.com/,"SWEET LOU, That's WHO!",,,,"3200 Cleveland Ave, Michigan City, IN 46360, USA",(219) 785-1313,2,Union,Michigan City,Indiana,,,,,,,,
black_male,Union,http://www.teibels.com/,Teibel's Family Restaurant,,,,"1775 US-41, Schererville, IN 46375, USA",(219) 865-2000,3,Union,Schererville,Indiana,,,,,,,,
white_female,Union,https://downsfamilycateringandevents.com/,Downs Family Catering - Best Catering Services in Indiana,,,,"2555 E 500 S, La Porte, IN 46350, USA",(219) 851-7016,,Union,La Porte,Indiana,,,,,,,,
white_female,Union,https://www.garnishcatering.com/,Garnish Catering,,,,"3116 Canterbury Ct, Bloomington, IN 47404, USA",(812) 333-0999,,Union,Bloomington,Indiana,,,,,,,,
white_female,Union,http://www.hisplaceeatery.com/,"His Place Eatery - Chicken & Waffles, Ribs & Soul food (30th & Shadeland)",,,,"6916 E 30th St, Indianapolis, IN 46219, USA",(317) 545-4890,1,Union,Indianapolis,Indiana,,,,,,,,
white_female,Union,http://www.indianadeli.com/,Indiana Deli and Catering,,,,"805 Indiana Ave, La Porte, IN 46350, USA",(219) 324-3383,,Union,La Porte,Indiana,,,,,,,,
black_male,Confederacy,https://www.kissthecookyum.com/,Kiss the Cook Homemade Fooderie,1,1,1,"5301 Linwood Drive Suite A, Carriage Hill Drive, Paragould, AR 72450, USA",(870) 335-2665,2,Confederacy,Carriage Hill Drive,Arkansas,,andre.lamar0241@gmail.com,11/18/2025,4:45:00 PM,9343330428,1,-1,11/18/2025 7:07 PM
